index,pos,vel,duty
34,-13.7329,-83.6140,0
35,-13.9307,-95.0280,12
36,-14.0186,-94.3143,12
37,-14.0625,-89.2774,24
38,-14.2163,-95.7305,24
39,-14.3042,-94.9465,36
40,-14.4360,-98.6355,36
41,-14.5239,-97.5610,48
42,-14.6338,-98.7912,48
43,-14.7217,-97.7011,60
44,-14.8535,-101.1146,60
45,-14.9854,-104.1867,72
46,-15.0513,-100.3599,72
47,-15.1831,-103.5075,84
48,-15.2490,-99.7485,84
49,-15.3149,-96.3655,96
50,-15.3369,-88.9262,96
51,-15.4248,-88.8226,108
52,-15.4907,-86.5322,108
53,-15.5347,-82.2735,120
54,-15.4907,-69.6516,120
55,-15.5347,-67.0810,117
56,-15.4248,-49.3865,117
57,-15.2710,-29.0670,109
58,-15.2271,-21.7658,109
59,-14.9854,4.5807,97
60,-14.9414,8.5172,97
61,-14.7656,25.2436,85
62,-14.6118,38.1001,85
63,-14.5239,43.0791,73
64,-14.3921,51.9548,73
65,-14.1724,68.7320,61
66,-13.9966,79.4369,61
67,-13.8647,84.6768,49
68,-13.7329,89.3927,49
69,-13.6011,93.6370,37
70,-13.4692,97.4569,37
71,-13.2715,107.4866,25
72,-13.1836,105.5270,25
73,-13.0518,108.1579,13
74,-12.8320,119.3148,13
75,-12.7661,113.9751,1
76,-12.7002,109.1694,1
77,-12.3486,133.4087,-11
78,-12.4146,113.4760,-11
79,-12.1729,126.2983,-23
80,-12.1289,118.0630,-23
81,-11.9751,121.6376,-35
82,-11.9312,113.8683,-35
83,-11.9092,104.6788,-47
84,-11.6675,118.3808,-47
85,-11.5796,115.3318,-59
86,-11.4478,116.9822,-59
87,-11.2939,120.6648,-71
88,-11.2720,110.7956,-71
89,-11.2061,106.3078,-83
90,-11.2061,95.6771,-83
91,-11.0522,101.4902,-95
92,-11.1401,82.5521,-95
93,-11.0303,85.2832,-107
94,-11.0742,72.3604,-107
95,-11.2061,51.9407,-119
96,-11.2939,37.9576,-119
97,-11.2939,34.1618,-131
98,-11.3818,21.9566,-131
99,-11.5576,2.1828,-143
100,-11.9092,-33.1917,-143
101,-12.0190,-40.8589,-155
102,-12.2168,-56.5484,-155
103,-12.5464,-83.8525,-160
104,-12.7222,-93.0454,-160
105,-13.3154,-143.0670,-148
106,-13.6450,-161.7193,-148
107,-14.1284,-193.8872,-136
108,-14.6118,-222.8383,-136
109,-15.0732,-246.6971,-124
110,-15.7104,-285.7480,-124
111,-16.1719,-303.3158,-112
112,-16.7212,-327.9159,-112
113,-17.2266,-345.6614,-100
114,-17.7319,-361.6324,-100
115,-18.3032,-382.5980,-88
116,-18.8306,-397.0726,-88
117,-19.4897,-423.2833,-76
118,-19.9292,-424.9003,-76
119,-20.5884,-448.3282,-64
120,-21.1597,-460.6243,-64
121,-21.7749,-476.0853,-52
122,-22.4341,-494.3947,-52
123,-22.8516,-486.7032,-40
124,-23.3569,-488.5700,-40
125,-24.1040,-514.4200,-28
126,-24.6313,-515.7123,-28
127,-25.2466,-525.6646,-16
128,-25.8398,-532.4243,-16
129,-26.5430,-549.4943,-4
130,-27.1362,-553.8711,-4
131,-27.7515,-560.0074,8
132,-28.3667,-565.5302,8
133,-29.0259,-574.8951,20
134,-29.6191,-576.7318,20
135,-30.2344,-580.5820,32
136,-30.8716,-586.2444,32
137,-31.5527,-595.7352,44
138,-32.1680,-597.6851,44
139,-32.7832,-599.4400,56
140,-33.3545,-596.6249,56
141,-34.0796,-609.4722,68
142,-34.3652,-577.0894,68
143,-35.0244,-585.2984,80
144,-35.6396,-588.2920,80
145,-36.2109,-586.5917,92
146,-36.6064,-567.4833,92
147,-37.1997,-570.0611,104
148,-37.6392,-557.0003,104
149,-38.0786,-545.2455,116
150,-38.3423,-517.0881,116
151,-38.9795,-529.1000,128
152,-39.2212,-500.3599,128
153,-39.5508,-483.2829,140
154,-39.9023,-470.1108,140
155,-40.1880,-451.6642,152
156,-40.3857,-426.2731,152
157,-40.6055,-405.6185,164
158,-40.8032,-384.8320,164
159,-40.9351,-359.5324,176
160,-41.0669,-336.7627,176
161,-41.1987,-316.2701,188
162,-40.9790,-262.6704,188
163,-41.1548,-253.9815,176
164,-41.0889,-221.9915,176
165,-41.0229,-193.2006,164
166,-40.9131,-162.8942,164
167,-40.6714,-122.4348,152
168,-40.4956,-92.6132,152
169,-40.1880,-52.5902,140
170,-39.9463,-23.1612,140
171,-39.6167,12.1139,128
172,-39.2871,43.8615,128
173,-38.8257,85.6179,116
174,-38.4961,110.0151,116
175,-38.1226,136.3671,104
176,-37.7271,162.2811,104
177,-37.2656,192.1956,92
178,-36.8921,210.3296,92
179,-36.4307,235.4392,80
180,-36.0571,249.2488,80
181,-35.5078,279.2555,68
182,-35.2222,279.8944,68
183,-34.7388,300.2448,56
184,-34.3652,307.5739,56
185,-33.8818,325.1563,44
186,-33.5742,323.4024,44
187,-33.0688,341.5993,32
188,-32.7612,338.2010,32
189,-32.1899,361.5099,20
190,-31.9702,347.3315,20
191,-31.6187,347.7546,8
192,-31.1572,359.1217,8
193,-30.8716,351.7740,-4
194,-30.6519,338.5692,-4
195,-30.3003,339.8686,-16
196,-29.9927,336.6434,-16
197,-29.5313,349.1216,-28
198,-29.3555,331.7876,-28
199,-28.9600,338.1596,-40
200,-28.7402,326.3163,-40
201,-28.4326,324.4464,-52
202,-28.2568,309.5799,-52
203,-27.7954,324.7644,-64
204,-27.6416,307.6689,-64
205,-27.3340,307.6637,-76
206,-27.0483,305.4617,-76
207,-26.7627,303.4800,-88
208,-26.5869,290.7101,-88
209,-26.4331,277.0200,-100
210,-26.2793,264.6988,-100
211,-26.1035,255.8071,-112
212,-25.9497,245.6072,-112
213,-25.8179,234.2301,-124
214,-25.7959,213.0043,-124
215,-25.5762,213.6765,-136
216,-25.7080,179.1253,-136
217,-25.8618,145.8319,-148
218,-25.8179,135.6432,-148
219,-25.9277,111.0926,-160
220,-26.1255,80.2079,-160
221,-26.4990,34.8336,-165
222,-26.7188,9.3776,-165
223,-27.0923,-28.9137,-153
224,-27.2681,-43.6004,-153
225,-27.6416,-76.5939,-141
226,-28.1470,-119.4716,-141
227,-28.7622,-169.0479,-129
228,-29.0039,-176.3130,-129
229,-29.7070,-228.9942,-117
230,-29.8828,-223.6729,-117
231,-30.4541,-258.4345,-105
232,-30.9814,-285.3254,-105
233,-31.5967,-318.3163,-93
234,-32.0142,-328.2327,-93
235,-32.4536,-339.3548,-81
236,-33.1348,-373.5345,-81
237,-33.7280,-395.5072,-69
238,-34.2554,-408.6909,-69
239,-35.0464,-446.9233,-57
240,-35.3540,-432.9927,-57
241,-36.0132,-455.6114,-45
242,-36.3647,-445.2065,-45
243,-37.0898,-473.1956,-33
244,-37.7710,-493.9912,-33
245,-38.2983,-497.3265,-21
246,-38.8257,-500.3282,-21
247,-39.5288,-520.6078,-9
248,-40.0342,-519.0842,-9
249,-40.9570,-559.4609,3
250,-41.2427,-532.0792,3
251,-41.9897,-553.5783,15
252,-42.5830,-557.5466,15
253,-43.2422,-567.7099,27
254,-43.8135,-568.0678,27
255,-44.4946,-579.3762,39
256,-45.0659,-578.5675,39
257,-45.7690,-591.0233,51
258,-46.3403,-589.0498,51
259,-47.0435,-600.4573,63
260,-47.5708,-593.1459,63
261,-48.2080,-597.5520,75
262,-48.7354,-590.5312,75
263,-49.4165,-599.5933,87
264,-49.8560,-583.5792,87
265,-50.2734,-566.9694,99
266,-50.9546,-578.3876,99
267,-51.5039,-575.4805,111
268,-51.9214,-559.6805,111
269,-52.3389,-545.4604,123
270,-52.7124,-528.2679,123
271,-53.1299,-517.1891,135
272,-53.4814,-500.6264,135
273,-53.8550,-487.9173,147
274,-54.3164,-485.2681,147
275,-54.4482,-449.9249,159
276,-54.6460,-424.7078,159
277,-55.0415,-421.7878,171
278,-55.1733,-392.7926,171
279,-55.3052,-366.6969,183
280,-55.5249,-351.9998,183
281,-55.4810,-312.4053,195
282,-55.5469,-287.7566,195
283,-55.3931,-243.6001,207
284,-55.4590,-225.8318,207
285,-55.2173,-179.0787,215
286,-55.0635,-145.7900,215
287,-54.8438,-109.2383,203
288,-54.6460,-78.5391,203
289,-54.2065,-26.7399,191
290,-53.8330,13.2876,191
291,-53.3936,55.9042,179
292,-53.0200,87.6673,179
293,-52.4707,133.8322,167
294,-52.0313,164.3943,167
295,-51.3501,216.0701,155
296,-50.8008,249.3947,155
297,-50.2075,283.7814,143
298,-49.5044,325.7158,143
299,-48.9331,350.2731,131
300,-48.2300,385.5583,131
301,-47.4609,423.9067,119
302,-46.8677,440.8422,119
303,-46.0547,478.0568,107
304,-45.4834,487.3800,107
305,-44.5825,528.7299,95
306,-44.2090,513.2104,95
307,-43.3081,551.9772,83
308,-42.7808,549.5139,83
309,-41.9458,578.0586,71
310,-41.3525,579.5789,71
311,-40.5396,602.9199,59
312,-39.9683,599.7568,59
313,-39.3530,601.3045,47
314,-38.8916,587.3166,47
315,-38.1006,607.6865,35
316,-37.5073,606.2440,35
317,-36.9800,598.3539,23
318,-36.4526,591.2529,23
319,-35.6177,615.6237,11
320,-35.2441,591.4149,11
321,-34.3872,617.9667,-1
322,-33.8159,613.2990,-1
323,-33.2227,611.2952,-13
324,-32.7612,596.3083,-13
325,-31.9263,620.1735,-25
326,-31.5527,595.5096,-25
327,-30.9375,597.4821,-37
328,-30.3662,594.8628,-37
329,-29.7290,599.0972,-49
330,-29.3115,580.9355,-49
331,-28.7402,579.9709,-61
332,-28.2568,570.3136,-61
333,-27.6416,574.8057,-73
334,-27.2241,559.0731,-73
335,-26.6309,562.4919,-85
336,-26.3452,534.8072,-85
337,-25.8179,534.0608,-97
338,-25.5762,504.8246,-97
339,-25.1587,496.0902,-109
340,-24.7852,483.8347,-109
341,-24.4775,466.2129,-121
342,-24.2578,441.5642,-121
343,-24.1699,406.1969,-133
344,-23.6865,413.9170,-133
345,-23.9722,343.9608,-145
346,-23.5547,351.3128,-145
347,-23.5327,318.3788,-157
348,-23.5986,279.9491,-157
349,-23.6206,249.7569,-169
350,-23.7305,213.7949,-169
351,-23.8623,179.2318,-181
352,-24.1040,137.1387,-181
353,-24.3896,94.8604,-193
354,-24.7192,52.4153,-193
355,-25.0269,16.4121,-181
356,-25.2905,-11.5963,-181
357,-25.8838,-69.7628,-169
358,-26.3232,-106.7319,-169
359,-26.8945,-153.1876,-157
360,-27.3779,-186.2087,-157
361,-28.0811,-237.9003,-145
362,-28.6084,-266.8446,-145
363,-29.2896,-308.2754,-133
364,-29.9487,-343.3658,-133
365,-30.7837,-392.5253,-121
366,-31.4429,-419.1908,-121
367,-32.1899,-451.9787,-109
368,-32.9370,-481.4879,-109
369,-33.7280,-512.4406,-97
370,-34.4751,-535.9036,-97
371,-35.3540,-570.2038,-85
372,-36.0352,-581.2986,-85
373,-36.9800,-617.6512,-73
374,-37.7271,-630.5931,-73
375,-38.6279,-657.6216,-61
376,-39.4849,-677.5528,-61
377,-40.3418,-695.4908,-49
378,-40.9351,-685.2679,-49
379,-42.0557,-728.8017,-37
380,-42.8027,-730.6285,-37
381,-43.7476,-752.0481,-25
382,-44.5386,-755.9448,-25
383,-45.4614,-772.6355,-13
384,-46.1646,-765.6844,-13
385,-47.1973,-792.3875,-1
386,-47.9004,-783.4612,-1
387,-48.8013,-795.2029,11
388,-49.5923,-794.7842,11
389,-50.4053,-796.6046,23
390,-51.3721,-813.6238,23
391,-52.2510,-820.1520,35
392,-53.0200,-815.0411,35
393,-53.9868,-830.2166,47
394,-54.7339,-821.9020,47
395,-55.6348,-829.7996,59
396,-56.5796,-841.3021,59
397,-57.2827,-827.4843,71
398,-58.0957,-826.0347,71
399,-58.9966,-833.5190,83
400,-59.6118,-811.6906,83
401,-60.4907,-818.4121,95
402,-61.1499,-802.4888,95
403,-62.0068,-807.9333,107
404,-62.7539,-801.8470,107
405,-63.3911,-785.3830,119
406,-63.9624,-763.9736,119
407,-64.6216,-753.4941,131
408,-65.2808,-744.0627,131
409,-65.7642,-717.9962,143
410,-66.4233,-712.1146,143
411,-67.0166,-700.2292,155
412,-67.4561,-674.1516,155
413,-68.0054,-661.6681,167
414,-68.2690,-621.8685,167
415,-68.6426,-597.0351,179
416,-68.9941,-572.4878,179
417,-69.3018,-546.0007,191
418,-69.3896,-500.1897,191
419,-69.5215,-463.3543,203
420,-69.6094,-425.8079,203
421,-69.4995,-372.2408,215
422,-69.5874,-343.8058,215
423,-69.4336,-294.0443,227
424,-69.1699,-238.2727,227
425,-69.0381,-201.2618,239
426,-68.7744,-154.7684,239
427,-68.3789,-99.7408,243
428,-68.0273,-54.6105,243
429,-67.4341,10.1768,231
430,-66.7310,79.4716,231
431,-66.3135,113.2724,219
432,-65.8960,143.6932,219
433,-64.9951,219.4118,207
434,-64.2920,267.7831,207
435,-63.4570,324.5009,195
436,-62.7539,362.3633,195
437,-61.8750,414.0176,183
438,-61.1279,447.3228,183
439,-60.1172,503.6648,171
440,-59.2822,536.7944,171
441,-58.2715,584.1891,159
442,-57.3267,620.2526,159
443,-56.2939,661.4988,147
444,-55.3931,685.4368,147
445,-54.3164,724.5591,135
446,-53.4155,742.1911,135
447,-52.2510,784.4271,123
448,-51.3281,798.2695,123
449,-50.0537,845.8839,111
450,-49.2407,842.5943,111
451,-48.0542,876.9872,99
452,-47.0215,892.5599,99
453,-45.9229,913.1672,87
454,-44.7363,940.5028,87
455,-43.7036,949.7240,75
456,-42.8687,938.2477,75
457,-41.6821,963.0753,63
458,-40.8252,952.4611,63
459,-39.8804,951.6973,51
460,-38.7158,972.9827,51
461,-37.6172,985.5477,39
462,-36.4966,999.0534,39
463,-35.6177,987.0387,27
464,-34.7607,974.0281,27
465,-33.6182,990.8831,15
466,-32.7612,977.4882,15
467,-31.7505,980.8135,3
468,-30.8496,972.8201,3
469,-29.9487,965.6259,-9
470,-29.0698,956.9539,-9
471,-27.9712,971.1218,-21
472,-27.2461,946.5193,-21
473,-26.1694,959.5334,-33
474,-25.4443,936.0898,-33
475,-24.4775,939.1605,-45
476,-23.6865,924.3459,-45
477,-22.7197,928.5910,-57
478,-22.1045,897.2553,-57
479,-21.0938,908.6040,-69
480,-20.3467,892.4506,-69
481,-19.4458,893.2935,-81
482,-18.8306,865.4875,-81
483,-17.7979,882.2103,-93
484,-17.2925,844.5263,-93
485,-16.4355,845.7670,-105
486,-15.8862,816.1219,-105
487,-15.0952,813.6113,-117
488,-14.5898,782.7872,-117
489,-13.9526,768.2292,-129
490,-13.4033,746.3379,-129
491,-12.9639,715.6494,-141
492,-12.3486,705.6079,-141
493,-12.0190,668.0061,-153
494,-11.6895,634.1645,-153
495,-11.3599,603.7070,-165
496,-11.1182,567.5062,-165
497,-10.9644,526.1365,-177
498,-10.8325,486.7064,-177
499,-10.6787,453.4166,-189
500,-10.7227,403.6804,-189
501,-10.7446,361.1151,-201
502,-10.9863,300.8337,-201
503,-11.0522,264.1585,-213
504,-11.3159,211.3755,-213
505,-11.7334,148.4899,-225
506,-11.9531,111.6682,-225
507,-12.5244,43.3725,-233
508,-13.0298,-11.5019,-233
509,-13.7549,-82.8614,-221
510,-14.3262,-131.7042,-221
511,-15.1392,-199.8326,-209
512,-15.8423,-250.1618,-209
513,-16.7212,-313.0362,-197
514,-17.4463,-354.2424,-197
515,-18.4570,-419.8923,-185
516,-19.3359,-465.7937,-185
517,-20.4126,-526.8804,-173
518,-21.3794,-570.8720,-173
519,-22.4561,-621.4508,-161
520,-23.3130,-644.9991,-161
521,-24.6094,-710.1378,-149
522,-25.5762,-735.8037,-149
523,-26.8945,-794.0593,-137
524,-27.9272,-817.9248,-137
525,-29.2456,-867.9683,-125
526,-30.2783,-884.4429,-125
527,-31.6626,-934.4263,-113
528,-32.7393,-948.6497,-113
529,-34.1235,-992.2124,-101
530,-35.2661,-1007.2490,-101
531,-36.6504,-1044.9518,-89
532,-37.7051,-1045.9253,-89
533,-39.0015,-1070.9714,-77
534,-40.2759,-1091.3157,-77
535,-41.6602,-1120.6118,-65
536,-42.7368,-1116.2166,-65
537,-44.1211,-1143.0226,-53
538,-45.2856,-1145.1754,-53
539,-46.7798,-1180.0719,-41
540,-47.8784,-1171.9280,-41
541,-49.3286,-1199.7546,-29
542,-50.5811,-1205.0233,-29
543,-51.8555,-1211.9624,-17
544,-52.8003,-1185.2485,-17
545,-54.4702,-1233.7158,-5
546,-55.6787,-1231.1938,-5
547,-57.1729,-1257.4885,7
548,-58.2715,-1241.6029,7
549,-59.5459,-1244.8840,19
550,-60.6885,-1234.6534,19
551,-62.1387,-1256.2076,31
552,-63.2373,-1240.4501,31
553,-64.6655,-1259.2273,43
554,-65.8081,-1247.5624,43
555,-67.1704,-1259.0366,55
556,-68.3130,-1247.3907,55
557,-69.6753,-1258.8821,67
558,-70.8838,-1253.8435,67
559,-72.1362,-1253.7032,79
560,-73.2788,-1242.5907,79
561,-74.5313,-1243.5757,91
562,-75.5859,-1224.6869,91
563,-76.7944,-1223.0677,103
564,-77.8711,-1208.4270,103
565,-79.0796,-1208.4338,115
566,-80.0244,-1182.0729,115
567,-81.1890,-1180.3207,127
568,-82.0898,-1152.3765,127
569,-83.2544,-1153.5939,139
570,-84.1113,-1123.9279,139
571,-84.9902,-1099.4257,151
572,-85.8472,-1075.1764,151
573,-86.7261,-1055.5493,163
574,-87.3413,-1011.5178,163
575,-88.1543,-991.6649,175
576,-88.7036,-947.4300,175
577,-89.3628,-918.6049,187
578,-89.9561,-886.0706,187
579,-90.3735,-839.2115,199
580,-90.7690,-794.8411,199
581,-91.3184,-770.2886,211
582,-91.4941,-710.8379,211
583,-91.8237,-672.7131,223
584,-91.9116,-614.2308,223
585,-92.0654,-568.1886,235
586,-92.1533,-520.1588,235
587,-92.1313,-465.9456,247
588,-92.1094,-417.1537,247
589,-91.9116,-355.6630,259
590,-91.7798,-306.9131,259
591,-91.3623,-234.4737,271
592,-91.0767,-182.4619,271
593,-90.5933,-115.8758,283
594,-90.1978,-64.7375,283
595,-89.5825,3.2597,292
596,-89.1211,49.0763,292
597,-88.3960,116.6784,280
598,-87.7148,173.1258,280
599,-86.9019,237.1121,268
600,-86.1108,292.5024,268
601,-85.2319,351.1428,256
602,-84.4409,395.1301,256
603,-83.2544,474.2694,244
604,-82.3535,516.9303,244
605,-81.1890,581.6923,232
606,-80.4199,600.4274,232
607,-79.0356,678.8124,220
608,-77.9150,722.9917,220
609,-76.6187,780.3312,208
610,-75.5859,805.5695,208
611,-74.0918,874.4266,196
612,-72.9492,901.2418,196
613,-71.3672,969.3207,184
614,-70.0928,999.8300,184
615,-68.6426,1044.8665,172
616,-67.3462,1070.0184,172
617,-65.8301,1114.6278,160
618,-64.7095,1115.2256,160
619,-62.9077,1183.8788,148
620,-61.5454,1201.7213,148
621,-60.0513,1230.9633,136
622,-58.6670,1246.2947,136
623,-57.0190,1286.4601,124
624,-55.7446,1285.2555,124
625,-54.0747,1323.7220,112
626,-52.8662,1312.1995,112
627,-51.2402,1343.5771,100
628,-49.9878,1334.4635,100
629,-48.3398,1365.8120,88
630,-47.1094,1352.2777,88
631,-45.6152,1366.4640,76
632,-44.3848,1352.8644,76
633,-42.8247,1373.5837,64
634,-41.5942,1359.2722,64
635,-40.0122,1381.5481,52
636,-38.8477,1359.8484,52
637,-37.3535,1373.2776,40
638,-36.0132,1369.9830,40
639,-34.4751,1386.7933,28
640,-33.3545,1360.1746,28
641,-31.7944,1380.1630,16
642,-30.5859,1362.9962,16
643,-29.1138,1373.9133,4
644,-27.9712,1350.7798,4
645,-26.4111,1371.7076,-8
646,-25.2905,1346.5974,-8
647,-23.7744,1363.5490,-20
648,-22.6099,1343.6490,-20
649,-21.2256,1347.7118,-32
650,-20.1489,1320.6066,-32
651,-18.6108,1342.3545,-44
652,-17.3804,1331.1659,-44
653,-16.0840,1327.6880,-56
654,-14.9634,1306.9797,-56
655,-13.5571,1316.9067,-68
656,-12.5244,1288.4875,-68
657,-11.2061,1291.4747,-80
658,-10.2173,1261.2042,-80
659,-9.0527,1251.5388,-92
660,-8.0420,1227.4591,-92
661,-6.9653,1212.3792,-104
662,-6.0425,1183.4264,-104
663,-5.0098,1168.3552,-116
664,-4.1309,1139.4103,-116
665,-3.1421,1124.3462,-128
666,-2.3291,1093.2103,-128
667,-1.4722,1069.5826,-140
668,-0.8130,1028.5422,-140
669,0.0439,1011.3813,-152
670,0.6592,971.7666,-152
671,1.3403,942.7051,-164
672,1.8896,903.3663,-164
673,2.3291,856.9749,-176
674,2.7905,817.4200,-176
675,3.2080,777.4260,-188
676,3.4937,728.2479,-188
677,3.7793,683.9875,-200
678,3.9771,635.3641,-200
679,4.2627,600.3922,-212
680,4.2407,538.1556,-212
681,4.2187,482.1428,-224
682,4.1309,425.1394,-224
683,4.0869,378.2310,-236
684,3.8892,320.6325,-236
685,3.5596,255.6102,-248
686,3.2300,197.0902,-248
687,2.7246,126.8441,-260
688,2.2192,63.6226,-260
689,1.5820,-6.4604,-267
690,1.0327,-60.7460,-267
691,0.1758,-140.3647,-255
692,-0.6372,-207.6271,-255
693,-1.6699,-290.1359,-243
694,-2.4609,-340.2238,-243
695,-3.6694,-427.0511,-231
696,-4.5264,-470.0393,-231
697,-5.8228,-552.6740,-219
698,-6.9214,-607.2699,-219
699,-8.1958,-673.9843,-207
700,-9.3384,-720.8437,-207
701,-10.7446,-789.3843,-195
702,-11.7554,-811.5200,-195
703,-13.4473,-899.5574,-183
704,-14.6777,-932.6486,-183
705,-16.3916,-1010.7704,-171
706,-17.6880,-1039.3319,-171
707,-19.2480,-1091.4045,-159
708,-20.5884,-1116.2972,-159
709,-22.3022,-1176.0542,-147
710,-23.9063,-1218.8491,-147
711,-25.3784,-1244.1810,-135
712,-26.6968,-1251.5989,-135
713,-28.4985,-1306.6147,-123
714,-29.9048,-1316.5782,-123
715,-31.6406,-1358.5044,-111
716,-33.1128,-1369.8707,-111
717,-34.9585,-1417.4540,-99
718,-36.3428,-1414.1362,-99
719,-38.0786,-1446.3065,-87
720,-39.5068,-1444.4980,-87
721,-41.3525,-1484.6185,-75
722,-42.7808,-1478.9789,-75
723,-44.5605,-1509.0594,-63
724,-46.0986,-1511.9620,-63
725,-47.9004,-1540.9415,-51
726,-49.3286,-1529.6696,-51
727,-51.1304,-1556.8783,-39
728,-52.6245,-1550.6045,-39
729,-54.4922,-1582.3115,-27
730,-56.0303,-1577.8889,-27
731,-57.8101,-1598.0785,-15
732,-59.2603,-1583.2902,-15
733,-61.0620,-1605.1368,-3
734,-62.5342,-1591.8400,-3
735,-64.3359,-1612.8317,9
736,-65.9619,-1614.1461,9
737,-67.6318,-1619.7236,21
738,-69.0601,-1600.5735,21
739,-70.7959,-1614.1001,33
740,-72.3340,-1606.4987,33
741,-74.1357,-1626.0245,45
742,-75.4761,-1597.4552,45
743,-77.3657,-1626.6744,57
744,-78.7500,-1602.4347,57
745,-80.5518,-1622.3669,69
746,-82.0239,-1607.3470,69
747,-83.6060,-1604.8154,81
748,-85.1221,-1595.9452,81
749,-86.6602,-1590.1592,93
750,-87.9565,-1560.7819,93
751,-89.6265,-1571.6958,105
752,-90.8789,-1539.7703,105
753,-92.5049,-1548.3909,117
754,-93.6255,-1505.6123,117
755,-95.1416,-1506.6624,129
756,-96.3281,-1474.6484,129
757,-97.6904,-1463.4141,141
758,-98.5913,-1407.1605,141
759,-99.9756,-1404.8722,153
760,-101.0083,-1367.6564,153
761,-102.0850,-1338.5568,165
762,-103.0298,-1299.1835,165
763,-104.0845,-1274.7339,177
764,-104.9414,-1232.9539,177
765,-105.8862,-1204.1409,189
766,-106.5015,-1145.2502,189
767,-107.2485,-1105.4323,201
768,-107.8857,-1058.6096,201
769,-108.3911,-1003.2858,213
770,-108.8525,-949.0997,213
771,-109.3359,-902.5296,225
772,-109.6216,-840.8411,225
773,-109.9292,-787.5187,237
774,-110.1270,-728.5422,237
775,-110.2808,-671.0688,249
776,-110.1929,-595.1729,249
777,-110.2148,-537.8528,261
778,-110.0830,-470.8839,261
779,-109.7974,-395.2311,273
780,-109.5117,-327.1435,273
781,-109.0942,-252.6811,285
782,-108.6768,-185.6649,285
783,-108.1055,-109.9695,297
784,-107.6660,-55.0273,297
785,-106.9189,25.1825,309
786,-106.2817,86.3849,309
787,-105.3809,167.8343,298
788,-104.5459,234.5470,298
789,-103.6670,298.9829,286
790,-102.7222,363.5670,286
791,-101.7114,428.2845,274
792,-100.7227,484.3330,274
793,-99.5361,554.5520,262
794,-98.6353,589.1847,262
795,-97.2949,664.2994,250
796,-96.2183,705.5355,250
797,-94.8120,775.6069,238
798,-93.5815,821.0931,238
799,-92.1533,881.8060,226
800,-90.8569,923.2641,226
801,-89.4507,971.5627,214
802,-88.2422,995.2560,214
803,-86.5283,1067.1171,202
804,-85.1880,1094.4385,202
805,-83.5400,1149.7896,190
806,-82.0898,1179.8301,190
807,-80.3760,1233.2338,178
808,-78.9478,1252.7327,178
809,-77.1899,1303.2406,166
810,-75.8057,1311.3442,166
811,-73.9600,1364.7802,154
812,-72.6636,1357.9408,154
813,-70.7959,1408.9143,142
814,-69.3457,1413.0424,142
815,-67.5220,1454.1111,130
816,-66.3135,1429.5496,130
817,-64.2700,1490.9403,118
818,-62.8857,1480.2739,118
819,-61.0840,1512.4222,106
820,-59.7437,1495.2131,106
821,-58.0518,1514.8812,94
822,-56.6895,1499.6235,94
823,-54.9097,1527.6396,82
824,-53.5254,1513.3033,82
825,-51.9434,1520.1761,70
826,-50.5811,1504.3889,70
827,-48.9331,1518.7449,58
828,-47.3950,1520.6790,58
829,-45.7690,1531.2087,46
830,-44.4946,1505.5293,46
831,-42.8027,1524.1658,34
832,-41.4185,1510.1769,34
833,-39.7485,1526.1514,22
834,-38.3203,1516.3585,22
835,-36.8042,1516.3340,10
836,-35.3979,1505.3256,10
837,-33.9038,1504.2070,-2
838,-32.4536,1498.8058,-2
839,-30.8496,1509.3256,-14
840,-29.4214,1501.2152,-14
841,-27.9492,1498.3104,-26
842,-26.6748,1475.9208,-26
843,-25.1807,1477.7427,-38
844,-23.8843,1459.6071,-38
845,-22.3242,1469.6522,-50
846,-21.1157,1443.5366,-50
847,-19.6875,1442.0052,-62
848,-18.5449,1412.0625,-62
849,-17.1387,1411.4812,-74
850,-16.1279,1371.4072,-74
851,-14.5679,1390.2723,-86
852,-13.4473,1363.3057,-86
853,-12.1509,1356.6138,-98
854,-11.2500,1311.0403,-98
855,-9.9756,1307.3777,-110
856,-9.0527,1268.9250,-110
857,-7.9321,1254.0930,-122
858,-7.0312,1218.7716,-122
859,-6.0425,1195.7714,-134
860,-5.0317,1177.2684,-134
861,-4.3506,1127.6567,-146
862,-3.5156,1098.3871,-146
863,-2.5708,1083.0308,-158
864,-1.9336,1038.4484,-158
865,-0.9888,1029.0859,-170
866,-0.6372,961.3336,-170
867,0.0000,928.9209,-182
868,0.3735,873.3823,-182
869,0.9668,845.3702,-194
870,1.2744,791.5949,-194
871,1.6040,745.3944,-206
872,1.8018,690.6304,-206
873,1.8457,625.9619,-218
874,1.9775,576.5493,-218
875,1.9116,512.3025,-230
876,1.9336,463.2695,-230
877,1.7139,394.9699,-242
878,1.5161,335.6975,-242
879,1.1646,266.9715,-254
880,0.7471,198.5263,-254
881,0.2197,125.9393,-266
882,-0.2637,65.0055,-266
883,-1.0107,-16.2021,-254
884,-1.8018,-93.6834,-254
885,-2.6147,-165.6139,-242
886,-3.3398,-221.5623,-242
887,-4.3286,-298.2830,-230
888,-5.2515,-360.7398,-230
889,-6.3501,-434.5291,-218
890,-7.3608,-492.1504,-218
891,-8.4595,-552.7986,-206
892,-9.4702,-598.5930,-206
893,-10.7886,-670.5696,-194
894,-11.9092,-715.5732,-194
895,-13.3594,-789.0354,-182
896,-14.4580,-819.9951,-182
897,-15.8643,-878.6206,-170
